CustomerID,ProductID,OrderQty,OrderID
18178,860,1,75117
18179,921,1,56356
18180,921,1,57768
18180,877,1,57768
18181,923,1,58671
18181,712,1,58671
18181,711,1,58671
18181,878,1,59604
18181,871,1,59604
18181,880,1,59604
18181,715,1,59604
18182,921,1,55944
18183,799,1,48655
18183,779,1,66021
18183,871,1,66021
18183,870,1,66021
18183,877,1,66021
18184,921,1,68498
18184,707,1,68498
18184,715,1,68498
18185,799,1,48600
18185,783,1,66161
18185,878,1,66161
18185,870,1,66161
18185,871,1,66161
18186,878,1,56160
18186,865,1,56160
18186,923,1,63724
18186,870,1,63724
18186,872,1,63724
18186,711,1,63724
18187,878,1,59364
18187,871,1,59364
18187,870,1,59364
18187,877,1,59364
18188,753,1,44338
18188,794,1,63870
18188,933,1,63870
18188,922,1,63870
18188,708,1,63870
18189,750,1,44339
18189,993,1,58692
18190,712,1,54722
18190,878,1,66703
18191,712,1,51977
18191,866,1,70315
18191,878,1,70315
18192,711,1,55750
18192,932,1,64180
18192,922,1,64180
18193,752,1,44370
18193,991,1,63482
18193,928,1,63482
18193,873,1,63482
18194,878,1,58419
18194,880,1,58419
18194,712,1,63628
18195,712,1,56548
18195,878,1,71625
18195,864,1,71625
18196,753,1,44632
18196,989,1,64776
18196,871,1,64776
18196,870,1,64776
18197,712,1,52974
18197,878,1,66704
18198,751,1,44676
18198,990,1,69073
18198,928,1,69073
18199,878,1,59082
18199,871,1,59082
18199,870,1,59082
18199,884,1,59082
18199,712,1,61377
18200,752,1,44608
18200,991,1,67394
18200,928,1,67394
18200,921,1,67394
18200,873,1,67394
18201,751,1,44658
18201,992,1,68524
18201,871,1,68524
18201,860,1,68524
18201,870,1,68524
18202,751,1,44739
18202,987,1,70922
18203,749,1,44633
18203,990,1,70923
18203,881,1,70923
18204,751,1,44620
18204,992,1,70729
18204,871,1,70729
18204,870,1,70729
18205,753,1,44618
18205,792,1,51374
18205,707,1,51374
18206,878,1,56603
18206,711,1,56603
18206,712,1,61546
18207,749,1,44672
18207,793,1,51586
18207,872,1,51586
18207,870,1,51586
18207,882,1,51586
18208,752,1,44659
18208,792,1,51203
18208,872,1,51203
18208,870,1,51203
18209,750,1,44629
18209,796,1,51375
18209,707,1,51375
18210,749,1,44583
18210,794,1,51543
18210,870,1,51543
18210,872,1,51543
18210,712,1,51543
18211,878,1,53670
18211,708,1,53670
18211,712,1,62585
18212,752,1,44663
18212,794,1,51268
18212,877,1,51268
18213,750,1,44634
18213,792,1,51478
18213,870,1,51478
18213,872,1,51478
18213,708,1,51478
18214,752,1,44733
18214,794,1,51407
18214,922,1,51407
18214,933,1,51407
18214,707,1,51407
18215,878,1,69722
18215,712,1,69730
18215,876,1,69722
18216,712,1,53194
18216,878,1,70023
18216,877,1,70023
18217,752,1,44621
18217,795,1,51426
18217,707,1,51426
18218,749,1,44635
18218,792,1,51376
18219,749,1,44697
18219,795,1,51528
18219,872,1,51528
18219,877,1,51528
18220,750,1,44609
18220,795,1,51337
18221,878,1,63887
18221,871,1,63887
18221,870,1,63887
18221,712,1,64962
18222,750,1,44664
18222,794,1,51529
18222,872,1,51529
18222,712,1,51529
18222,870,1,51529
18223,870,1,53309
18223,708,1,53309
18224,779,1,70140
18224,870,1,70140
18224,871,1,70140
18224,860,1,70140
18224,708,1,70140
18225,784,1,70141
18225,921,1,70141
18225,930,1,70141
18225,870,1,70141
18225,871,1,70141
18226,974,1,68802
18226,932,1,68802
18227,975,1,67405
18227,922,1,67405
18227,932,1,67405
18228,712,1,67760
18228,975,1,67760
18229,976,1,69236
18230,870,1,71303
18231,784,1,71671
18231,876,1,71671
18232,782,1,70351
18232,930,1,70351
18232,921,1,70351
18232,708,1,70351
18233,975,1,67406
18233,932,1,67406
18233,922,1,67406
18233,873,1,67406
18234,973,1,67955
18234,884,1,67955
18235,870,1,65474
18235,708,1,65474
18236,782,1,68659
18236,876,1,68659
18237,783,1,67457
18237,871,1,67457
18237,712,1,67457
18237,870,1,67457
18238,752,1,44596
18238,796,1,51636
18238,872,1,51636
18239,753,1,44718
18239,796,1,51176
18239,872,1,51176
18240,750,1,44709
18240,792,1,51359
18240,872,1,51359
18240,870,1,51359
18240,884,1,51359
18240,712,1,51359
18241,752,1,44610
18241,793,1,51511
18241,922,1,51511
18241,933,1,51511
18242,753,1,44737
18242,795,1,51635
18242,933,1,51635
18242,864,1,51635
18242,922,1,51635
18243,753,1,44600
18243,794,1,51336
18243,933,1,51336
18243,922,1,51336
18244,749,1,44688
18244,793,1,51440
18245,752,1,44670
18245,792,1,64844
18246,752,1,44640
18246,794,1,51321
18246,872,1,51321
18247,712,1,62169
18247,878,1,68958
18247,884,1,68958
18248,749,1,44711
18248,794,1,53289
18248,870,1,53289
18248,872,1,53289
18248,873,1,53289
18249,749,1,44685
18249,792,1,52279
18249,870,1,52279
18249,872,1,52279
18249,712,1,52279
18250,749,1,44594
18250,794,1,51965
18250,922,1,51965
18250,933,1,51965
18251,751,1,44732
18251,793,1,52154
18251,872,1,52154
18251,870,1,52154
18252,752,1,44738
18252,794,1,52408
18253,878,1,57795
18253,871,1,57795
18253,870,1,57795
18253,712,1,64182
18254,752,1,44696
18254,792,1,52155
18255,752,1,44641
18255,792,1,63347
18255,933,1,63347
18255,922,1,63347
18255,875,1,63347
18256,932,1,53405
18256,922,1,53405
18256,707,1,53405
18256,711,1,66949
18257,878,1,54481
18257,707,1,54481
18257,714,1,54481
18257,712,1,64465
18258,878,1,60384
18258,871,1,60384
18258,870,1,60384
18258,712,1,69574
18259,712,1,53016
18259,878,1,61270
18260,753,1,44702
18260,793,1,53347
18260,870,1,53347
18260,872,1,53347
18261,878,1,65400
18261,880,1,65400
18261,712,1,65568
18262,708,1,68745
18262,860,1,68745
18262,922,1,73719
18262,932,1,73719
18262,884,1,73719
18263,708,1,53247
18263,929,1,72275
18263,921,1,72275
18263,878,1,72275
18263,708,1,72275
18264,711,1,66775
18264,929,1,68626
18264,921,1,68626
18265,929,1,66509
18265,711,1,69664
18266,929,1,63554
18266,921,1,63554
18266,873,1,63554
18266,708,1,64531
18267,711,1,52889
18267,929,1,72131
18268,750,1,44671
18268,792,1,65069
18268,933,1,65069
18268,922,1,65069
18268,708,1,65069
18268,875,1,65069
18269,749,1,44689
18269,794,1,66549
18269,933,1,66549
18269,922,1,66549
18269,880,1,66549
18270,712,1,61378
18270,878,1,61923
18270,866,1,61923
18271,712,1,55875
18271,878,1,73796
18271,711,1,73796
18271,881,1,73796
18272,752,1,44626
18272,795,1,52107
18272,707,1,52107
18273,752,1,44727
18273,794,1,52963
18273,933,1,52963
18273,714,1,52963
18274,878,1,69091
18274,712,1,69171
18275,750,1,44656
18275,792,1,52212
18276,751,1,44933
18276,794,1,65443
18276,707,1,65443
18276,714,1,65443
18277,753,1,44922
18277,796,1,65942
18277,872,1,65942
18277,870,1,65942
18277,708,1,65942
18278,921,1,55928
18278,929,1,55928
18278,707,1,55928
18278,884,1,55928
18278,711,1,62238
18279,929,1,72442
18279,921,1,72442
18279,878,1,72442
18279,875,1,72442
18279,922,1,72791
18279,933,1,72791
18279,707,1,72791
18279,860,1,72791
18280,933,1,71290
18280,715,1,71290
18280,875,1,71290
18280,929,1,73646
18280,921,1,73646
18281,752,1,44814
18281,792,1,66490
18281,708,1,66490
18281,858,1,66490
18282,878,1,52675
18282,712,1,66519
18283,878,1,63436
18283,708,1,63436
18283,712,1,63436
18283,884,1,63436
18283,712,1,74225
18284,752,1,44903
18284,795,1,53348
18284,877,1,53348
18285,921,1,55457
18285,929,1,55457
18285,711,1,55457
18285,922,1,64461
18285,933,1,64461
18285,711,1,64461
18286,921,1,52970
18286,929,1,52970
18286,711,1,52970
18286,922,1,72278
18286,933,1,72278
18286,707,1,72278
18287,929,1,53352
18287,921,1,53352
18287,873,1,53352
18287,933,1,54669
18287,873,1,54669
18288,753,1,44861
18288,793,1,52280
18288,922,1,52280
18288,933,1,52280
18288,708,1,52280
18289,712,1,68405
18289,864,1,74691
18289,878,1,74691
18290,712,1,52415
18290,878,1,69165
18290,884,1,69165
18291,712,1,60527
18291,878,1,68271
18292,878,1,63435
18292,871,1,63435
18292,870,1,63435
18292,873,1,67580
18293,873,1,51886
18293,878,1,52025
18293,871,1,52025
18293,870,1,52025
18293,711,1,52025
18294,878,1,57851
18294,882,1,57851
18294,873,1,70952
18295,878,1,56544
18295,876,1,56544
18295,873,1,57853
18296,753,1,44883
18296,796,1,52841
18296,933,1,52841
18296,922,1,52841
18296,707,1,52841
18296,859,1,52841
18297,751,1,45000
18297,796,1,53349
18297,708,1,53349
18297,712,1,53349
18297,881,1,53349
18298,878,1,62401
18298,873,1,65029
18299,873,1,62760
18299,878,1,63364
18299,877,1,63364
18300,933,1,56231
18300,873,1,56231
18300,929,1,64179
18301,750,1,44870
18301,793,1,51876
18301,708,1,51876
18302,751,1,45001
18302,792,1,52328
18302,877,1,52328
18303,751,1,44932
18303,795,1,53003
18303,872,1,53003
18304,873,1,56549
18304,878,1,74258
18304,873,1,74258
18305,933,1,61791
18305,922,1,61791
18305,929,1,68031
18305,921,1,68031
18305,711,1,68031
18305,881,1,68031
18306,873,1,60186
18306,878,1,62630
18306,864,1,62630
18307,749,1,44898
18307,794,1,52407
18308,751,1,44884
18308,794,1,52210
18308,872,1,52210
18308,870,1,52210
18308,873,1,52210
18309,751,1,44825
18309,793,1,51964
18309,872,1,51964
18309,870,1,51964
18309,880,1,51964
18310,931,1,59988
18311,712,1,73135
18311,870,1,73135
18312,870,1,55524
18312,873,1,55524
18312,877,1,55524
18313,921,1,72024
18313,873,1,72024
18314,878,1,54798
18314,711,1,54798
18314,929,1,59725
18314,921,1,59725
18314,931,1,61445
18314,873,1,61445
18315,921,1,60985
18315,873,1,60985
18316,921,1,69114
18316,873,1,69114
18317,878,1,71248
18317,929,1,74485
18317,875,1,74485
18317,931,1,74817
18317,873,1,74817
18318,974,1,67568
18318,707,1,67568
18318,859,1,67568
18319,922,1,56698
18319,931,1,56698
18319,707,1,56698
18320,922,1,66102
18320,931,1,66102
18320,880,1,66102
18320,859,1,66102
18320,713,1,66102
18320,878,1,71537
18320,874,1,71537
18320,929,1,74199
18320,921,1,74199
18320,873,1,74199
18321,921,1,55114
18321,877,1,55114
18322,921,1,55699
18322,929,1,55699
18322,878,1,55699
18322,871,1,55699
18322,870,1,55699
18322,858,1,55699
18322,878,1,56782
18322,931,1,73519
18322,712,1,73519
18323,870,1,62420
18323,708,1,62420
18324,973,1,73408
18324,707,1,73408
18325,922,1,53675
18325,933,1,53675
18325,873,1,53675
18325,921,1,58292
18325,929,1,58292
18325,711,1,58292
18326,712,1,67022
18326,882,1,67022
18326,929,1,74505
18326,921,1,74505
18327,870,1,55162
18327,875,1,55162
18328,870,1,68043
18328,873,1,68043
18329,931,1,51984
18329,873,1,51984
18329,929,1,66222
18329,921,1,66222
18329,873,1,66222
18329,878,1,69054
18329,865,1,69054
18330,929,1,54383
18330,921,1,54383
18330,882,1,74372
18331,750,1,45029
18331,797,1,71072
18331,883,1,71072
18332,750,1,45020
18332,801,1,71331
18332,881,1,71331
18333,931,1,73795
18333,922,1,73795
18333,873,1,73795
18334,753,1,44846
18334,798,1,69626
18335,753,1,44841
18335,796,1,71196
18335,872,1,71196
18335,870,1,71196
18336,751,1,44923
18336,795,1,73471
18336,872,1,73471
18336,870,1,73471
18336,707,1,73471
18336,716,1,73471
18336,858,1,73471
18337,753,1,44830
18337,794,1,72250
18338,750,1,44835
18338,796,1,72915
18338,872,1,72915
18338,870,1,72915
18338,707,1,72915
18338,882,1,72915
18339,870,1,68301
18339,712,1,68301
18340,870,1,70337
18340,708,1,70337
18341,870,1,74604
18341,880,1,74604
18341,877,1,74604
18342,870,1,58663
18342,711,1,58663
18343,870,1,64328
18343,708,1,64328
18344,973,1,68732
18344,716,1,68732
18344,712,1,68732
18345,929,1,69265
18345,878,1,69750
18345,865,1,69750
18346,712,1,53034
18346,870,1,53034
18347,870,1,62362
18347,708,1,62362
18348,870,1,53311
18348,860,1,53311
18349,870,1,55000
18349,707,1,55000
18350,973,1,68800
18350,711,1,68800
18351,781,1,71408
18352,782,1,70428
18352,921,1,70428
18352,930,1,70428
18353,783,1,70293
18353,878,1,70293
18354,870,1,56659
18354,877,1,56659
18354,876,1,56659
18355,878,1,63921
18355,716,1,63921
18355,712,1,63921
18355,867,1,73597
18356,878,1,70796
18356,877,1,70796
18356,869,1,74169
18356,713,1,74169
18357,782,1,69766
18357,870,1,69766
18357,871,1,69766
18358,870,1,55992
18358,707,1,55992
18359,865,1,74568
18359,870,1,74568
18360,973,1,67403
18360,713,1,67403
18361,975,1,67952
18361,714,1,67952
18362,976,1,72054
18362,872,1,72054
18362,870,1,72054
18362,873,1,72054
18362,877,1,72054
18363,974,1,73575
18364,870,1,54156
18364,876,1,54156
18365,870,1,59361
18365,707,1,59361
18366,973,1,68461
18366,716,1,68461
18366,860,1,68461
18367,931,1,74722
18368,976,1,73488
18368,881,1,73488
18369,976,1,68260
18369,932,1,68260
18370,973,1,68392
18371,974,1,68145
18371,883,1,68145
18372,973,1,72931
18372,707,1,72931
18372,860,1,72931
18373,976,1,68337
18373,882,1,68337
18373,712,1,68337
18374,870,1,54557
18374,877,1,54557
18375,782,1,73561
18375,871,1,73561
18375,870,1,73561
18375,707,1,73561
18376,784,1,73233
18376,930,1,73233
18376,921,1,73233
18376,711,1,73233
18377,781,1,67884
18377,921,1,67884
18377,930,1,67884
18377,708,1,67884
18378,780,1,72097
18378,876,1,72097
18379,781,1,69132
18379,930,1,69132
18379,921,1,69132
18379,873,1,69132
18380,870,1,61561
18380,877,1,61561
18381,780,1,72698
18381,871,1,72698
18381,870,1,72698
18381,860,1,72698
18382,869,1,63780
18382,882,1,63780
18382,712,1,63780
18382,878,1,67180
18382,716,1,67180
18383,870,1,63447
18383,712,1,63447
18384,870,1,52496
18384,711,1,52496
18384,865,1,52496
18385,870,1,74666
18386,782,1,72770
18386,870,1,72770
18386,871,1,72770
18387,870,1,55576
18388,783,1,73468
18388,921,1,73468
18388,930,1,73468
18388,873,1,73468
18389,780,1,68129
18389,878,1,68129
18389,711,1,68129
18389,858,1,68129
18390,878,1,59618
18390,868,1,69889
18390,713,1,69889
18391,712,1,54682
18391,868,1,54682
18391,878,1,55718
18392,784,1,68716
18392,921,1,68716
18392,930,1,68716
18392,877,1,68716
18393,782,1,72164
18394,784,1,73234
18394,873,1,73234
18395,781,1,72483
18395,880,1,72483
18396,870,1,66282
18396,859,1,66282
18397,870,1,70273
18398,780,1,72771
18398,712,1,72771
18398,878,1,72771
18399,779,1,72242
18399,871,1,72242
18399,870,1,72242
18400,780,1,74129
18400,930,1,74129
18400,921,1,74129
18400,870,1,74129
18400,871,1,74129
18400,711,1,74129
18401,782,1,69289
18402,870,1,65350
18403,783,1,73999
18403,871,1,73999
18403,870,1,73999
18403,712,1,73999
18404,870,1,66283
18405,870,1,62600
18406,780,1,73841
18406,930,1,73841
18407,878,1,55771
18407,874,1,55771
18407,929,1,68423
18407,873,1,68423
18408,870,1,70184
18408,877,1,70184
18409,973,1,67404
18409,932,1,67404
18409,873,1,67404
18410,870,1,67439
18410,882,1,67439
18411,929,1,60474
18411,921,1,60474
18411,878,1,62604
18412,780,1,73560
18413,780,1,73842
18413,878,1,73842
18413,881,1,73842
18414,976,1,67953
18414,708,1,67953
18414,859,1,67953
18415,783,1,73757
18415,930,1,73757
18415,921,1,73757
18415,876,1,73757
18416,779,1,72319
18416,870,1,72319
18416,871,1,72319
18416,711,1,72319
18417,870,1,63521
18417,708,1,63521
18418,779,1,74131
18418,873,1,74131
18419,870,1,74735
18419,707,1,74735
18420,784,1,72550
18420,876,1,72550
18421,870,1,69190
18422,783,1,72619
18422,878,1,72619
18422,711,1,72619
18423,870,1,54998
18424,870,1,54058
18425,870,1,66169
18426,780,1,73914
18426,930,1,73914
18426,921,1,73914
18426,873,1,73914
18427,782,1,72822
18427,870,1,72822
18427,871,1,72822
18427,859,1,72822
18428,784,1,72620
18428,930,1,72620
18428,873,1,72620
18429,779,1,72697
18429,878,1,72697
18430,974,1,68944
18430,715,1,68944
18430,858,1,68944
18431,976,1,68801
18431,881,1,68801
18432,781,1,72552
18432,712,1,72552
18432,878,1,72552
18433,782,1,68240
18433,708,1,68240
18434,870,1,74050
18435,780,1,72553
18435,878,1,72553
18435,708,1,72553
18436,782,1,73008
18437,780,1,72243
18437,930,1,72243
18437,921,1,72243
18438,973,1,69018
18438,712,1,69018
18439,974,1,67636
18440,974,1,68393
18440,714,1,68393
18440,858,1,68393
18441,783,1,72909
18441,866,1,72909
18441,878,1,72909
18442,783,1,73159
18442,871,1,73159
18442,870,1,73159
18442,873,1,73159
18443,922,1,73260
18443,931,1,73260
18443,708,1,73260
18444,931,1,74152
18444,922,1,74152
18445,931,1,59912
18446,931,1,66832
18447,931,1,58136
18448,975,1,68338
18448,708,1,68338
18449,878,1,52941
18449,712,1,52941
18449,929,1,61502
18449,921,1,61502
18449,711,1,61502
18450,931,1,69570
18450,922,1,69570
18451,922,1,71223
18451,931,1,71223
18451,716,1,71223
18452,750,1,44806
18452,800,1,70434
18452,881,1,70434
18453,870,1,70045
18454,866,1,51944
18454,870,1,51944
18455,870,1,70896
18455,708,1,70896
18455,860,1,70896
18456,870,1,70046
18456,877,1,70046
18457,752,1,44862
18457,800,1,72555
18457,922,1,72555
18457,932,1,72555
18457,708,1,72555
18457,864,1,72555
18458,753,1,44966
18458,800,1,73014
18458,707,1,73014
18459,997,1,59263
18459,870,1,59263
18459,872,1,59263
18459,707,1,59263
18460,779,1,72409
18460,878,1,72409
18461,751,1,44915
18461,799,1,72556
18461,932,1,72556
18461,858,1,72556
18462,749,1,44981
18462,801,1,72916
18462,882,1,72916
18463,750,1,44916
18463,798,1,72168
18463,932,1,72168
18463,873,1,72168
18464,750,1,44992
18464,798,1,73312
18465,753,1,44836
18465,799,1,73392
18465,884,1,73392
18466,884,1,70529
18466,921,1,74506
18466,929,1,74506
18466,874,1,74506
18467,749,1,44863
18467,976,1,51233
18468,750,1,44913
18468,975,1,51280
18468,882,1,51280
18469,749,1,44979
18469,793,1,52776
18470,750,1,44880
18470,794,1,52018
18471,977,1,62390
18472,870,1,74352
18472,716,1,74352
18472,858,1,74352
18473,870,1,63712
18473,873,1,63712
18473,876,1,63712
18474,870,1,67599
18474,708,1,67599
18475,997,1,61534
18475,870,1,61534
18475,872,1,61534
18475,880,1,61534
18475,877,1,61534
18476,999,1,61531
18476,872,1,61531
18476,870,1,61531
18476,880,1,61531
18476,877,1,61531
18477,712,1,53209
18477,870,1,53209
18478,783,1,72554
18478,878,1,72554
18478,865,1,72554
18479,784,1,73379
18479,878,1,73379
18479,707,1,73379
18480,783,1,73380
18480,930,1,73380
18481,784,1,72320
18481,870,1,72320
18481,712,1,72320
18481,871,1,72320
18482,753,1,44973
18482,794,1,52211
18482,872,1,52211
18483,749,1,45013
18483,794,1,52670
18483,708,1,52670
18484,749,1,44857
18484,795,1,52278
18484,922,1,52278
18484,933,1,52278
18484,711,1,52278
18485,750,1,44999
18485,794,1,53346
18485,712,1,53346
18485,933,1,53346
18486,750,1,44822
18486,795,1,53772
18487,751,1,44858
18487,794,1,54657
18488,752,1,44823
18488,792,1,53830
18488,707,1,53830
18489,751,1,44921
18489,794,1,53720
18489,708,1,53720
18489,858,1,53720
18490,750,1,44940
18490,796,1,55030
18490,877,1,55030
18491,750,1,44914
18491,795,1,55179
18491,708,1,55179
18492,878,1,61318
18492,708,1,61318
18492,873,1,63501
18492,879,1,63501
18493,752,1,44925
18493,792,1,54658
18493,877,1,54658
18494,752,1,45018
18494,792,1,54148
18494,872,1,54148
18494,870,1,54148
18494,873,1,54148
18495,749,1,44859
18495,793,1,54585
18496,752,1,44881
18496,792,1,54586
18496,922,1,54586
18496,864,1,54586
18496,933,1,54586
18497,782,1,72769
18497,711,1,72769
18498,870,1,65974
18498,713,1,65974
18499,870,1,74802
18500,870,1,72808
18500,708,1,72808
18501,973,1,67637
18501,713,1,67637
18502,974,1,67759
18502,708,1,67759
18502,858,1,67759
18503,868,1,75013
18503,884,1,75013
18504,868,1,61811
18504,712,1,61811
18504,714,1,61811
18505,870,1,74897
18505,712,1,74897
18506,921,1,60784
18506,929,1,60784
18506,707,1,60784
18506,878,1,67670
18506,871,1,67670
18507,870,1,74319
18507,707,1,74319
18507,864,1,74319
18508,783,1,73006
18508,870,1,73006
18508,871,1,73006
18508,716,1,73006
18509,870,1,58377
18509,880,1,58377
18510,870,1,57269
18511,781,1,73157
18511,878,1,73157
18511,871,1,73157
18511,870,1,73157
18511,880,1,73157
18511,884,1,73157
18512,783,1,72482
18512,880,1,72482
18513,781,1,72408
18513,878,1,72408
18514,780,1,72546
18514,871,1,72546
18514,870,1,72546
18514,880,1,72546
18515,780,1,73156
18515,930,1,73156
18515,921,1,73156
18515,878,1,73156
18515,870,1,73156
18515,871,1,73156
18516,779,1,73996
18516,878,1,73996
18516,880,1,73996
18516,877,1,73996
18517,868,1,66461
18517,712,1,66461
18518,782,1,73688
18518,878,1,73688
18518,712,1,73688
18518,883,1,73688
18519,780,1,72547
18519,921,1,72547
18519,930,1,72547
18519,873,1,72547
18520,874,1,56294
18520,868,1,56294
18521,868,1,54621
18521,713,1,54621
18522,867,1,54948
18523,869,1,54555
18523,713,1,54555
18523,712,1,54555
18523,878,1,63590
18523,871,1,63590
18524,878,1,64579
18524,881,1,64579
18524,869,1,72152
18524,715,1,72152
18525,973,1,72503
18525,707,1,72503
18526,784,1,73840
18526,871,1,73840
18526,870,1,73840
18526,877,1,73840
18527,779,1,71982
18528,783,1,72406
18528,878,1,72406
18528,871,1,72406
18528,870,1,72406
18528,716,1,72406
18529,870,1,75103
18529,708,1,75103
18530,870,1,52939
18530,880,1,52939
18530,883,1,52939
18531,870,1,66044
18532,782,1,73232
18532,930,1,73232
18532,921,1,73232
18532,873,1,73232
18532,877,1,73232
18533,779,1,73756
18533,878,1,73756
18533,865,1,73756
18534,870,1,53798
18534,714,1,53798
18535,878,1,74295
18535,929,1,75011
18536,870,1,70334
18536,714,1,70334
18537,783,1,72480
18538,779,1,73754
18539,780,1,73994
18539,878,1,73994
18539,871,1,73994
18539,870,1,73994
18540,779,1,73911
18540,878,1,73911
18540,711,1,73911
18540,858,1,73911
18541,869,1,55523
18541,878,1,67730
18541,873,1,67730
18542,868,1,61747
18542,882,1,61747
18543,975,1,68079
18543,711,1,68079
18544,799,1,51258
18544,707,1,51258
18545,976,1,67833
18545,932,1,67833
18546,870,1,56152
18546,860,1,56152
18547,780,1,73838
18547,878,1,73838
18547,871,1,73838
18548,973,1,67899
18548,881,1,67899
18549,797,1,53065
18549,870,1,53065
18549,872,1,53065
18549,711,1,53065
18550,870,1,72460
18550,708,1,72460
18550,860,1,72460
18551,974,1,67402
18551,712,1,67402
18552,870,1,54556
18553,974,1,67834
18554,929,1,54549
18554,921,1,54549
18554,707,1,54549
18554,878,1,55580
18554,865,1,55580
18555,870,1,74489
18556,974,1,69384
18557,798,1,52611
18557,714,1,52611
18557,712,1,52611
18558,973,1,68617
18558,715,1,68617
18559,974,1,68799
18559,707,1,68799
18560,784,1,72402
18560,878,1,72402
18560,715,1,72402
18561,781,1,74064
18561,871,1,74064
18561,870,1,74064
18561,880,1,74064
18562,973,1,68144
18562,932,1,68144
18562,922,1,68144
18562,873,1,68144
18563,975,1,71549
18563,713,1,71549
18564,974,1,69641
18564,872,1,69641
18564,870,1,69641
18565,974,1,71343
18565,922,1,71343
18565,932,1,71343
18565,708,1,71343
18565,860,1,71343
18566,779,1,73153
18566,930,1,73153
18566,860,1,73153
18567,976,1,70929
18568,976,1,70930
18568,932,1,70930
18568,922,1,70930
18568,873,1,70930
18569,870,1,52344
18570,798,1,54144
18570,884,1,54144
18571,800,1,54711
18572,712,1,57870
18572,870,1,57870
18573,921,1,58658
18573,929,1,58658
18573,873,1,58658
18573,878,1,61060
18573,860,1,61060
18574,870,1,55201
18574,708,1,55201
18575,867,1,68425
18575,875,1,68425
18576,712,1,70894
18576,867,1,70894
18577,869,1,53891
18578,779,1,72767
18578,878,1,72767
18578,871,1,72767
18579,867,1,69336
18580,800,1,56185
18580,713,1,56185
18581,784,1,72906
18581,878,1,72906
18581,711,1,72906
18582,784,1,73305
18582,871,1,73305
18582,712,1,73305
18582,870,1,73305
18583,868,1,52432
18583,714,1,52432
18584,869,1,54061
18584,884,1,54061
18585,868,1,69273
18585,875,1,69273
18586,779,1,73991
18586,873,1,73991
18587,869,1,68571
18588,867,1,67669
18588,713,1,67669
18589,975,1,70864
18589,872,1,70864
18589,870,1,70864
18589,881,1,70864
18590,869,1,58441
18590,714,1,58441
18591,869,1,53944
18591,714,1,53944
18592,783,1,71981
18593,869,1,53846
18594,783,1,73226
18594,878,1,73226
18594,712,1,73226
18595,782,1,69214
18595,930,1,69214
18596,976,1,71014
18596,715,1,71014
18596,860,1,71014
18597,973,1,70931
18597,707,1,70931
18597,859,1,70931
18598,976,1,70932
18599,712,1,57763
18599,868,1,57763
18600,878,1,59169
18600,929,1,62106
18601,868,1,54622
18602,867,1,55990
18602,714,1,55990
18603,799,1,55676
18603,708,1,55676
18603,715,1,55676
18604,921,1,52428
18604,929,1,52428
18604,873,1,52428
18604,878,1,73290
18605,975,1,70004
18605,711,1,70004
18606,976,1,70588
18606,713,1,70588
18607,973,1,71621
18607,714,1,71621
18608,974,1,71550
18608,870,1,71550
18608,872,1,71550
18609,974,1,70865
18609,711,1,70865
18609,714,1,70865
18610,784,1,73992
18610,873,1,73992
18611,781,1,72404
18611,878,1,72404
18611,871,1,72404
18611,870,1,72404
18611,711,1,72404
18612,867,1,64638
18612,713,1,64638
18613,779,1,73228
18613,878,1,73228
18614,780,1,73557
18615,780,1,73004
18615,871,1,73004
18615,870,1,73004
18616,976,1,71619
18616,932,1,71619
18616,922,1,71619
18617,799,1,56122
18617,932,1,56122
18617,873,1,56122
18618,929,1,74902
18618,873,1,74902
18619,922,1,62059
18619,707,1,62059
18620,793,1,50626
18620,980,1,73110
18620,714,1,73110
18621,790,1,50511
18621,990,1,54110
18621,716,1,54110
18622,921,1,71449
18622,928,1,71449
18622,707,1,71449
18623,921,1,63972
18623,929,1,63972
18623,873,1,63972
18624,929,1,53698
18625,795,1,50501
18625,993,1,68688
18625,928,1,68688
18625,921,1,68688
18625,873,1,68688
18626,801,1,48668
18626,972,1,60739
18626,713,1,60739
18626,858,1,60739
18626,781,1,69736
18626,707,1,69736
18627,791,1,50627
18627,990,1,61043
18627,712,1,61043
18627,711,1,61043
18628,929,1,59315
18628,921,1,59315
18628,708,1,59315
18628,713,1,59315
18628,712,1,59315
18629,928,1,64641
18630,870,1,73216
18630,707,1,73216
18630,712,1,73216
18631,928,1,72306
18632,921,1,53037
18632,928,1,53037
18632,873,1,53037
18633,796,1,50563
18633,990,1,68410
18633,878,1,68410
18633,871,1,68410
18633,870,1,68410
18633,707,1,68410
18634,770,1,46193
18634,973,1,69308
18634,932,1,69308
18634,873,1,69308
18635,922,1,52754
18635,879,1,52754
18636,922,1,65118
18636,880,1,65118
18637,878,1,55353
18637,871,1,55353
18637,870,1,55353
18637,880,1,55353
18637,929,1,69185
18638,973,1,71342
18638,707,1,71342
18638,859,1,71342
18639,974,1,71620
18640,870,1,54062
18640,708,1,54062
18641,799,1,55806
18642,929,1,58857
18642,921,1,58857
18642,707,1,58857
18642,878,1,74399
18642,871,1,74399
18642,870,1,74399
18642,707,1,74399
18642,716,1,74399
18642,858,1,74399
18643,779,1,72821
18644,878,1,52747
18644,870,1,52747
18644,871,1,52747
18644,865,1,52747
18644,929,1,61803
18644,921,1,61803
18645,973,1,70306
18646,974,1,70928
18646,708,1,70928
